Date,District,Cases
2020-03-09,Mitte,1.2857142857142858
2020-03-10,Mitte,1.1428571428571428
2020-03-11,Mitte,2.4285714285714284
2020-03-12,Mitte,2.857142857142857
2020-03-13,Mitte,3.7142857142857144
2020-03-14,Mitte,4.714285714285714
2020-03-15,Mitte,5.714285714285714
2020-03-16,Mitte,6.285714285714286
2020-03-17,Mitte,8.857142857142858
2020-03-18,Mitte,10.857142857142858
2020-03-19,Mitte,13.428571428571429
2020-03-20,Mitte,14.857142857142858
2020-03-21,Mitte,17.428571428571427
2020-03-22,Mitte,20.428571428571427
2020-03-23,Mitte,22.714285714285715
2020-03-24,Mitte,23.285714285714285
2020-03-25,Mitte,23.714285714285715
2020-03-26,Mitte,27.571428571428573
2020-03-27,Mitte,31.714285714285715
2020-03-28,Mitte,31.857142857142858
2020-03-29,Mitte,30.0
2020-03-30,Mitte,29.285714285714285
2020-03-31,Mitte,32.42857142857143
2020-04-01,Mitte,31.428571428571427
2020-04-02,Mitte,29.142857142857142
2020-04-03,Mitte,23.857142857142858
2020-04-04,Mitte,22.714285714285715
2020-04-05,Mitte,21.142857142857142
2020-04-06,Mitte,24.142857142857142
2020-04-07,Mitte,22.142857142857142
2020-04-08,Mitte,21.285714285714285
2020-04-09,Mitte,20.142857142857142
2020-04-10,Mitte,22.142857142857142
2020-04-11,Mitte,24.285714285714285
2020-04-12,Mitte,24.857142857142858
2020-04-13,Mitte,21.714285714285715
2020-04-14,Mitte,18.857142857142858
2020-04-15,Mitte,19.285714285714285
2020-04-16,Mitte,17.0
2020-04-17,Mitte,16.142857142857142
2020-04-18,Mitte,12.0
2020-04-19,Mitte,11.428571428571429
2020-04-20,Mitte,10.142857142857142
2020-04-21,Mitte,9.0
2020-04-22,Mitte,8.142857142857142
2020-04-23,Mitte,7.428571428571429
2020-04-24,Mitte,5.571428571428571
2020-04-25,Mitte,6.285714285714286
2020-04-26,Mitte,5.857142857142857
2020-04-27,Mitte,7.428571428571429
2020-04-28,Mitte,7.857142857142857
2020-04-29,Mitte,8.142857142857142
2020-04-30,Mitte,7.857142857142857
2020-05-01,Mitte,7.857142857142857
2020-05-02,Mitte,7.0
2020-05-03,Mitte,6.714285714285714
2020-05-04,Mitte,5.285714285714286
2020-05-05,Mitte,5.857142857142857
2020-05-06,Mitte,5.285714285714286
2020-05-07,Mitte,5.142857142857143
2020-05-08,Mitte,4.571428571428571
2020-05-09,Mitte,4.428571428571429
2020-05-10,Mitte,4.428571428571429
2020-05-11,Mitte,3.7142857142857144
2020-05-12,Mitte,3.0
2020-05-13,Mitte,2.2857142857142856
2020-05-14,Mitte,2.5714285714285716
2020-05-15,Mitte,3.0
2020-05-16,Mitte,2.7142857142857144
2020-05-17,Mitte,2.7142857142857144
2020-05-18,Mitte,3.0
2020-05-19,Mitte,4.0
2020-05-20,Mitte,4.0
2020-05-21,Mitte,3.142857142857143
2020-05-22,Mitte,3.0
2020-05-23,Mitte,3.142857142857143
2020-05-24,Mitte,3.142857142857143
2020-05-25,Mitte,3.5714285714285716
2020-05-26,Mitte,1.7142857142857142
2020-05-27,Mitte,2.142857142857143
2020-05-28,Mitte,2.7142857142857144
2020-05-29,Mitte,3.4285714285714284
2020-05-30,Mitte,3.2857142857142856
2020-05-31,Mitte,4.285714285714286
2020-06-01,Mitte,3.5714285714285716
2020-06-02,Mitte,4.285714285714286
2020-06-03,Mitte,4.0
2020-06-04,Mitte,4.0
2020-06-05,Mitte,3.7142857142857144
2020-06-06,Mitte,3.7142857142857144
2020-06-07,Mitte,2.7142857142857144
2020-06-08,Mitte,3.4285714285714284
2020-06-09,Mitte,3.7142857142857144
2020-06-10,Mitte,4.0
2020-06-11,Mitte,4.714285714285714
2020-06-12,Mitte,4.285714285714286
2020-06-13,Mitte,7.857142857142857
2020-06-14,Mitte,8.0
2020-06-15,Mitte,8.857142857142858
2020-06-16,Mitte,8.714285714285714
2020-06-17,Mitte,9.142857142857142
2020-06-18,Mitte,11.0
2020-06-19,Mitte,14.0
2020-06-20,Mitte,10.428571428571429
2020-06-21,Mitte,10.285714285714286
2020-06-22,Mitte,9.714285714285714
2020-06-23,Mitte,9.428571428571429
2020-06-24,Mitte,9.142857142857142
2020-06-25,Mitte,7.428571428571429
2020-06-26,Mitte,5.714285714285714
2020-06-27,Mitte,5.714285714285714
2020-06-28,Mitte,5.714285714285714
2020-06-29,Mitte,6.571428571428571
2020-06-30,Mitte,7.428571428571429
2020-07-01,Mitte,7.571428571428571
2020-07-02,Mitte,7.571428571428571
2020-07-03,Mitte,6.714285714285714
2020-07-04,Mitte,8.571428571428571
2020-07-05,Mitte,8.571428571428571
2020-07-06,Mitte,7.571428571428571
2020-07-07,Mitte,7.571428571428571
2020-07-08,Mitte,7.0
2020-07-09,Mitte,6.285714285714286
2020-07-10,Mitte,6.571428571428571
2020-07-11,Mitte,4.714285714285714
2020-07-12,Mitte,4.714285714285714
2020-07-13,Mitte,4.857142857142857
2020-07-14,Mitte,3.7142857142857144
2020-07-15,Mitte,3.4285714285714284
2020-07-16,Mitte,2.7142857142857144
2020-07-17,Mitte,2.2857142857142856
2020-07-18,Mitte,2.2857142857142856
2020-07-19,Mitte,2.2857142857142856
2020-07-20,Mitte,2.0
2020-07-21,Mitte,3.2857142857142856
2020-07-22,Mitte,3.2857142857142856
2020-07-23,Mitte,5.0
2020-07-24,Mitte,5.428571428571429
2020-07-25,Mitte,5.857142857142857
2020-07-26,Mitte,5.857142857142857
2020-07-27,Mitte,5.571428571428571
2020-07-28,Mitte,6.142857142857143
2020-07-29,Mitte,6.714285714285714
2020-07-30,Mitte,5.428571428571429
2020-07-31,Mitte,7.714285714285714
2020-08-01,Mitte,8.142857142857142
2020-08-02,Mitte,8.142857142857142
2020-08-03,Mitte,8.0
2020-08-04,Mitte,7.142857142857143
2020-08-05,Mitte,8.142857142857142
2020-08-06,Mitte,10.714285714285714
2020-08-07,Mitte,11.714285714285714
2020-08-08,Mitte,10.857142857142858
2020-08-09,Mitte,10.857142857142858
2020-08-10,Mitte,12.571428571428571
2020-08-11,Mitte,14.571428571428571
2020-08-12,Mitte,17.0
2020-08-13,Mitte,16.714285714285715
2020-08-14,Mitte,15.428571428571429
2020-08-15,Mitte,16.0
2020-08-16,Mitte,16.0
2020-08-17,Mitte,16.142857142857142
2020-08-18,Mitte,14.714285714285714
2020-08-19,Mitte,12.285714285714286
2020-08-20,Mitte,13.428571428571429
2020-08-21,Mitte,12.0
2020-08-22,Mitte,11.571428571428571
2020-08-23,Mitte,11.571428571428571
2020-08-24,Mitte,10.571428571428571
2020-08-25,Mitte,10.0
2020-08-26,Mitte,11.0
2020-08-27,Mitte,9.428571428571429
2020-08-28,Mitte,10.571428571428571
2020-08-29,Mitte,10.428571428571429
2020-08-30,Mitte,10.428571428571429
2020-08-31,Mitte,13.857142857142858
2020-09-01,Mitte,14.714285714285714
2020-09-02,Mitte,13.142857142857142
2020-09-03,Mitte,13.0
2020-09-04,Mitte,12.428571428571429
2020-09-05,Mitte,12.428571428571429
2020-09-06,Mitte,12.428571428571429
2020-09-07,Mitte,10.571428571428571
2020-09-08,Mitte,10.428571428571429
2020-09-09,Mitte,13.0
2020-09-10,Mitte,14.0
2020-09-11,Mitte,14.0
2020-09-12,Mitte,14.0
2020-09-13,Mitte,14.0
2020-09-14,Mitte,15.857142857142858
2020-09-15,Mitte,16.285714285714285
2020-09-16,Mitte,16.714285714285715
2020-09-17,Mitte,17.142857142857142
2020-09-18,Mitte,19.142857142857142
2020-09-19,Mitte,19.142857142857142
2020-09-20,Mitte,19.142857142857142
2020-09-21,Mitte,22.428571428571427
2020-09-22,Mitte,23.428571428571427
2020-09-23,Mitte,21.571428571428573
2020-09-24,Mitte,25.857142857142858
2020-09-25,Mitte,27.571428571428573
2020-09-26,Mitte,30.142857142857142
2020-09-27,Mitte,30.142857142857142
2020-09-28,Mitte,27.285714285714285
2020-09-29,Mitte,28.428571428571427
2020-09-30,Mitte,33.57142857142857
2020-10-01,Mitte,33.0
2020-10-02,Mitte,34.142857142857146
2020-10-03,Mitte,31.571428571428573
2020-10-04,Mitte,31.571428571428573
2020-10-05,Mitte,35.285714285714285
2020-10-06,Mitte,40.57142857142857
2020-10-07,Mitte,44.285714285714285
2020-10-08,Mitte,48.714285714285715
2020-10-09,Mitte,55.42857142857143
2020-10-10,Mitte,58.142857142857146
2020-10-11,Mitte,58.285714285714285
2020-10-12,Mitte,65.28571428571429
2020-10-13,Mitte,65.28571428571429
2020-10-14,Mitte,69.85714285714286
2020-10-15,Mitte,73.42857142857143
2020-10-16,Mitte,76.57142857142857
2020-10-17,Mitte,73.85714285714286
2020-10-18,Mitte,78.14285714285714
2020-10-19,Mitte,79.14285714285714
2020-10-20,Mitte,93.57142857142857
2020-10-21,Mitte,104.71428571428571
2020-10-22,Mitte,113.0
2020-10-23,Mitte,115.0
2020-10-24,Mitte,115.0
2020-10-25,Mitte,110.57142857142857
2020-10-26,Mitte,118.28571428571429
2020-10-27,Mitte,117.57142857142857
2020-10-28,Mitte,117.71428571428571
2020-10-29,Mitte,113.28571428571429
2020-10-30,Mitte,109.85714285714286
2020-10-31,Mitte,109.85714285714286
2020-11-01,Mitte,110.0
2020-11-02,Mitte,113.71428571428571
2020-11-03,Mitte,108.85714285714286
2020-11-04,Mitte,99.28571428571429
2020-11-05,Mitte,108.14285714285714
2020-11-06,Mitte,117.57142857142857
2020-11-07,Mitte,117.57142857142857
2020-11-08,Mitte,117.42857142857143
2020-11-09,Mitte,124.85714285714286
2020-11-10,Mitte,131.57142857142858
2020-11-11,Mitte,163.14285714285714
2020-11-12,Mitte,184.42857142857142
2020-11-13,Mitte,197.85714285714286
2020-11-14,Mitte,198.42857142857142
2020-11-15,Mitte,199.28571428571428
2020-11-16,Mitte,206.28571428571428
2020-11-17,Mitte,212.85714285714286
2020-11-18,Mitte,185.85714285714286
2020-11-19,Mitte,166.85714285714286
2020-11-20,Mitte,159.71428571428572
2020-11-21,Mitte,159.28571428571428
2020-11-22,Mitte,158.42857142857142
2020-11-23,Mitte,137.14285714285714
2020-11-24,Mitte,133.42857142857142
2020-11-25,Mitte,130.71428571428572
2020-11-26,Mitte,126.71428571428571
2020-11-27,Mitte,118.85714285714286
2020-11-28,Mitte,118.71428571428571
2020-11-29,Mitte,118.71428571428571
2020-11-30,Mitte,128.71428571428572
2020-12-01,Mitte,123.42857142857143
2020-12-02,Mitte,119.28571428571429
2020-12-03,Mitte,127.57142857142857
2020-12-04,Mitte,130.28571428571428
2020-12-05,Mitte,130.42857142857142
2020-12-06,Mitte,131.0
2020-12-07,Mitte,134.85714285714286
2020-12-08,Mitte,137.0
2020-12-09,Mitte,133.71428571428572
2020-12-10,Mitte,139.14285714285714
2020-12-11,Mitte,135.0
2020-12-12,Mitte,134.85714285714286
2020-12-13,Mitte,134.85714285714286
2020-12-14,Mitte,141.28571428571428
2020-03-09,Friedrichshain-Kreuzberg,1.1428571428571428
2020-03-10,Friedrichshain-Kreuzberg,1.7142857142857142
2020-03-11,Friedrichshain-Kreuzberg,1.7142857142857142
2020-03-12,Friedrichshain-Kreuzberg,1.4285714285714286
2020-03-13,Friedrichshain-Kreuzberg,2.857142857142857
2020-03-14,Friedrichshain-Kreuzberg,3.5714285714285716
2020-03-15,Friedrichshain-Kreuzberg,3.7142857142857144
2020-03-16,Friedrichshain-Kreuzberg,4.142857142857143
2020-03-17,Friedrichshain-Kreuzberg,4.142857142857143
2020-03-18,Friedrichshain-Kreuzberg,6.571428571428571
2020-03-19,Friedrichshain-Kreuzberg,9.428571428571429
2020-03-20,Friedrichshain-Kreuzberg,10.285714285714286
2020-03-21,Friedrichshain-Kreuzberg,12.571428571428571
2020-03-22,Friedrichshain-Kreuzberg,13.571428571428571
2020-03-23,Friedrichshain-Kreuzberg,14.0
2020-03-24,Friedrichshain-Kreuzberg,16.142857142857142
2020-03-25,Friedrichshain-Kreuzberg,20.0
2020-03-26,Friedrichshain-Kreuzberg,19.857142857142858
2020-03-27,Friedrichshain-Kreuzberg,20.428571428571427
2020-03-28,Friedrichshain-Kreuzberg,19.428571428571427
2020-03-29,Friedrichshain-Kreuzberg,18.857142857142858
2020-03-30,Friedrichshain-Kreuzberg,19.428571428571427
2020-03-31,Friedrichshain-Kreuzberg,18.142857142857142
2020-04-01,Friedrichshain-Kreuzberg,14.714285714285714
2020-04-02,Friedrichshain-Kreuzberg,15.428571428571429
2020-04-03,Friedrichshain-Kreuzberg,15.0
2020-04-04,Friedrichshain-Kreuzberg,13.714285714285714
2020-04-05,Friedrichshain-Kreuzberg,13.285714285714286
2020-04-06,Friedrichshain-Kreuzberg,12.0
2020-04-07,Friedrichshain-Kreuzberg,11.857142857142858
2020-04-08,Friedrichshain-Kreuzberg,9.428571428571429
2020-04-09,Friedrichshain-Kreuzberg,8.0
2020-04-10,Friedrichshain-Kreuzberg,6.428571428571429
2020-04-11,Friedrichshain-Kreuzberg,6.428571428571429
2020-04-12,Friedrichshain-Kreuzberg,6.571428571428571
2020-04-13,Friedrichshain-Kreuzberg,6.285714285714286
2020-04-14,Friedrichshain-Kreuzberg,5.428571428571429
2020-04-15,Friedrichshain-Kreuzberg,5.714285714285714
2020-04-16,Friedrichshain-Kreuzberg,4.285714285714286
2020-04-17,Friedrichshain-Kreuzberg,4.0
2020-04-18,Friedrichshain-Kreuzberg,4.0
2020-04-19,Friedrichshain-Kreuzberg,4.142857142857143
2020-04-20,Friedrichshain-Kreuzberg,4.142857142857143
2020-04-21,Friedrichshain-Kreuzberg,4.428571428571429
2020-04-22,Friedrichshain-Kreuzberg,4.714285714285714
2020-04-23,Friedrichshain-Kreuzberg,4.857142857142857
2020-04-24,Friedrichshain-Kreuzberg,4.857142857142857
2020-04-25,Friedrichshain-Kreuzberg,4.428571428571429
2020-04-26,Friedrichshain-Kreuzberg,3.857142857142857
2020-04-27,Friedrichshain-Kreuzberg,3.7142857142857144
2020-04-28,Friedrichshain-Kreuzberg,3.2857142857142856
2020-04-29,Friedrichshain-Kreuzberg,2.4285714285714284
2020-04-30,Friedrichshain-Kreuzberg,2.142857142857143
2020-05-01,Friedrichshain-Kreuzberg,1.7142857142857142
2020-05-02,Friedrichshain-Kreuzberg,1.5714285714285714
2020-05-03,Friedrichshain-Kreuzberg,1.5714285714285714
2020-05-04,Friedrichshain-Kreuzberg,2.142857142857143
2020-05-05,Friedrichshain-Kreuzberg,2.5714285714285716
2020-05-06,Friedrichshain-Kreuzberg,3.142857142857143
2020-05-07,Friedrichshain-Kreuzberg,3.142857142857143
2020-05-08,Friedrichshain-Kreuzberg,3.0
2020-05-09,Friedrichshain-Kreuzberg,2.857142857142857
2020-05-10,Friedrichshain-Kreuzberg,2.857142857142857
2020-05-11,Friedrichshain-Kreuzberg,2.4285714285714284
2020-05-12,Friedrichshain-Kreuzberg,2.142857142857143
2020-05-13,Friedrichshain-Kreuzberg,1.7142857142857142
2020-05-14,Friedrichshain-Kreuzberg,1.5714285714285714
2020-05-15,Friedrichshain-Kreuzberg,1.5714285714285714
2020-05-16,Friedrichshain-Kreuzberg,1.8571428571428572
2020-05-17,Friedrichshain-Kreuzberg,2.142857142857143
2020-05-18,Friedrichshain-Kreuzberg,2.0
2020-05-19,Friedrichshain-Kreuzberg,2.5714285714285716
2020-05-20,Friedrichshain-Kreuzberg,3.142857142857143
2020-05-21,Friedrichshain-Kreuzberg,2.857142857142857
2020-05-22,Friedrichshain-Kreuzberg,3.4285714285714284
2020-05-23,Friedrichshain-Kreuzberg,3.142857142857143
2020-05-24,Friedrichshain-Kreuzberg,2.857142857142857
2020-05-25,Friedrichshain-Kreuzberg,3.0
2020-05-26,Friedrichshain-Kreuzberg,2.142857142857143
2020-05-27,Friedrichshain-Kreuzberg,1.1428571428571428
2020-05-28,Friedrichshain-Kreuzberg,1.4285714285714286
2020-05-29,Friedrichshain-Kreuzberg,1.0
2020-05-30,Friedrichshain-Kreuzberg,1.0
2020-05-31,Friedrichshain-Kreuzberg,1.2857142857142858
2020-06-01,Friedrichshain-Kreuzberg,1.0
2020-06-02,Friedrichshain-Kreuzberg,2.5714285714285716
2020-06-03,Friedrichshain-Kreuzberg,3.5714285714285716
2020-06-04,Friedrichshain-Kreuzberg,4.142857142857143
2020-06-05,Friedrichshain-Kreuzberg,4.0
2020-06-06,Friedrichshain-Kreuzberg,4.571428571428571
2020-06-07,Friedrichshain-Kreuzberg,4.428571428571429
2020-06-08,Friedrichshain-Kreuzberg,4.428571428571429
2020-06-09,Friedrichshain-Kreuzberg,3.7142857142857144
2020-06-10,Friedrichshain-Kreuzberg,2.7142857142857144
2020-06-11,Friedrichshain-Kreuzberg,2.142857142857143
2020-06-12,Friedrichshain-Kreuzberg,2.2857142857142856
2020-06-13,Friedrichshain-Kreuzberg,2.0
2020-06-14,Friedrichshain-Kreuzberg,1.8571428571428572
2020-06-15,Friedrichshain-Kreuzberg,2.0
2020-06-16,Friedrichshain-Kreuzberg,1.5714285714285714
2020-06-17,Friedrichshain-Kreuzberg,4.0
2020-06-18,Friedrichshain-Kreuzberg,4.714285714285714
2020-06-19,Friedrichshain-Kreuzberg,9.571428571428571
2020-06-20,Friedrichshain-Kreuzberg,10.142857142857142
2020-06-21,Friedrichshain-Kreuzberg,10.142857142857142
2020-06-22,Friedrichshain-Kreuzberg,10.571428571428571
2020-06-23,Friedrichshain-Kreuzberg,10.428571428571429
2020-06-24,Friedrichshain-Kreuzberg,8.428571428571429
2020-06-25,Friedrichshain-Kreuzberg,7.714285714285714
2020-06-26,Friedrichshain-Kreuzberg,3.2857142857142856
2020-06-27,Friedrichshain-Kreuzberg,2.7142857142857144
2020-06-28,Friedrichshain-Kreuzberg,2.7142857142857144
2020-06-29,Friedrichshain-Kreuzberg,3.0
2020-06-30,Friedrichshain-Kreuzberg,2.7142857142857144
2020-07-01,Friedrichshain-Kreuzberg,2.857142857142857
2020-07-02,Friedrichshain-Kreuzberg,4.285714285714286
2020-07-03,Friedrichshain-Kreuzberg,4.285714285714286
2020-07-04,Friedrichshain-Kreuzberg,4.142857142857143
2020-07-05,Friedrichshain-Kreuzberg,4.142857142857143
2020-07-06,Friedrichshain-Kreuzberg,3.2857142857142856
2020-07-07,Friedrichshain-Kreuzberg,3.7142857142857144
2020-07-08,Friedrichshain-Kreuzberg,3.4285714285714284
2020-07-09,Friedrichshain-Kreuzberg,2.2857142857142856
2020-07-10,Friedrichshain-Kreuzberg,2.142857142857143
2020-07-11,Friedrichshain-Kreuzberg,2.0
2020-07-12,Friedrichshain-Kreuzberg,2.0
2020-07-13,Friedrichshain-Kreuzberg,2.142857142857143
2020-07-14,Friedrichshain-Kreuzberg,1.5714285714285714
2020-07-15,Friedrichshain-Kreuzberg,1.1428571428571428
2020-07-16,Friedrichshain-Kreuzberg,0.5714285714285714
2020-07-17,Friedrichshain-Kreuzberg,1.0
2020-07-18,Friedrichshain-Kreuzberg,1.0
2020-07-19,Friedrichshain-Kreuzberg,1.0
2020-07-20,Friedrichshain-Kreuzberg,1.0
2020-07-21,Friedrichshain-Kreuzberg,1.1428571428571428
2020-07-22,Friedrichshain-Kreuzberg,1.2857142857142858
2020-07-23,Friedrichshain-Kreuzberg,2.0
2020-07-24,Friedrichshain-Kreuzberg,1.8571428571428572
2020-07-25,Friedrichshain-Kreuzberg,2.142857142857143
2020-07-26,Friedrichshain-Kreuzberg,2.142857142857143
2020-07-27,Friedrichshain-Kreuzberg,2.2857142857142856
2020-07-28,Friedrichshain-Kreuzberg,2.5714285714285716
2020-07-29,Friedrichshain-Kreuzberg,3.7142857142857144
2020-07-30,Friedrichshain-Kreuzberg,4.428571428571429
2020-07-31,Friedrichshain-Kreuzberg,5.142857142857143
2020-08-01,Friedrichshain-Kreuzberg,5.0
2020-08-02,Friedrichshain-Kreuzberg,5.0
2020-08-03,Friedrichshain-Kreuzberg,5.428571428571429
2020-08-04,Friedrichshain-Kreuzberg,5.857142857142857
2020-08-05,Friedrichshain-Kreuzberg,5.285714285714286
2020-08-06,Friedrichshain-Kreuzberg,4.857142857142857
2020-08-07,Friedrichshain-Kreuzberg,5.714285714285714
2020-08-08,Friedrichshain-Kreuzberg,5.571428571428571
2020-08-09,Friedrichshain-Kreuzberg,5.571428571428571
2020-08-10,Friedrichshain-Kreuzberg,6.857142857142857
2020-08-11,Friedrichshain-Kreuzberg,7.142857142857143
2020-08-12,Friedrichshain-Kreuzberg,9.714285714285714
2020-08-13,Friedrichshain-Kreuzberg,9.857142857142858
2020-08-14,Friedrichshain-Kreuzberg,9.714285714285714
2020-08-15,Friedrichshain-Kreuzberg,10.0
2020-08-16,Friedrichshain-Kreuzberg,10.0
2020-08-17,Friedrichshain-Kreuzberg,9.714285714285714
2020-08-18,Friedrichshain-Kreuzberg,9.428571428571429
2020-08-19,Friedrichshain-Kreuzberg,7.142857142857143
2020-08-20,Friedrichshain-Kreuzberg,7.428571428571429
2020-08-21,Friedrichshain-Kreuzberg,8.0
2020-08-22,Friedrichshain-Kreuzberg,7.857142857142857
2020-08-23,Friedrichshain-Kreuzberg,7.857142857142857
2020-08-24,Friedrichshain-Kreuzberg,7.285714285714286
2020-08-25,Friedrichshain-Kreuzberg,7.571428571428571
2020-08-26,Friedrichshain-Kreuzberg,8.571428571428571
2020-08-27,Friedrichshain-Kreuzberg,8.714285714285714
2020-08-28,Friedrichshain-Kreuzberg,7.857142857142857
2020-08-29,Friedrichshain-Kreuzberg,8.142857142857142
2020-08-30,Friedrichshain-Kreuzberg,8.142857142857142
2020-08-31,Friedrichshain-Kreuzberg,9.714285714285714
2020-09-01,Friedrichshain-Kreuzberg,9.285714285714286
2020-09-02,Friedrichshain-Kreuzberg,8.714285714285714
2020-09-03,Friedrichshain-Kreuzberg,8.857142857142858
2020-09-04,Friedrichshain-Kreuzberg,11.142857142857142
2020-09-05,Friedrichshain-Kreuzberg,13.428571428571429
2020-09-06,Friedrichshain-Kreuzberg,13.428571428571429
2020-09-07,Friedrichshain-Kreuzberg,12.857142857142858
2020-09-08,Friedrichshain-Kreuzberg,13.571428571428571
2020-09-09,Friedrichshain-Kreuzberg,14.571428571428571
2020-09-10,Friedrichshain-Kreuzberg,16.857142857142858
2020-09-11,Friedrichshain-Kreuzberg,14.285714285714286
2020-09-12,Friedrichshain-Kreuzberg,12.428571428571429
2020-09-13,Friedrichshain-Kreuzberg,12.428571428571429
2020-09-14,Friedrichshain-Kreuzberg,14.571428571428571
2020-09-15,Friedrichshain-Kreuzberg,14.714285714285714
2020-09-16,Friedrichshain-Kreuzberg,16.285714285714285
2020-09-17,Friedrichshain-Kreuzberg,16.285714285714285
2020-09-18,Friedrichshain-Kreuzberg,20.571428571428573
2020-09-19,Friedrichshain-Kreuzberg,20.428571428571427
2020-09-20,Friedrichshain-Kreuzberg,20.428571428571427
2020-09-21,Friedrichshain-Kreuzberg,19.571428571428573
2020-09-22,Friedrichshain-Kreuzberg,21.428571428571427
2020-09-23,Friedrichshain-Kreuzberg,20.142857142857142
2020-09-24,Friedrichshain-Kreuzberg,19.142857142857142
2020-09-25,Friedrichshain-Kreuzberg,16.571428571428573
2020-09-26,Friedrichshain-Kreuzberg,18.857142857142858
2020-09-27,Friedrichshain-Kreuzberg,18.857142857142858
2020-09-28,Friedrichshain-Kreuzberg,19.857142857142858
2020-09-29,Friedrichshain-Kreuzberg,20.142857142857142
2020-09-30,Friedrichshain-Kreuzberg,20.571428571428573
2020-10-01,Friedrichshain-Kreuzberg,22.285714285714285
2020-10-02,Friedrichshain-Kreuzberg,24.285714285714285
2020-10-03,Friedrichshain-Kreuzberg,24.142857142857142
2020-10-04,Friedrichshain-Kreuzberg,24.142857142857142
2020-10-05,Friedrichshain-Kreuzberg,25.285714285714285
2020-10-06,Friedrichshain-Kreuzberg,24.0
2020-10-07,Friedrichshain-Kreuzberg,28.0
2020-10-08,Friedrichshain-Kreuzberg,26.714285714285715
2020-10-09,Friedrichshain-Kreuzberg,27.714285714285715
2020-10-10,Friedrichshain-Kreuzberg,28.142857142857142
2020-10-11,Friedrichshain-Kreuzberg,28.142857142857142
2020-10-12,Friedrichshain-Kreuzberg,33.0
2020-10-13,Friedrichshain-Kreuzberg,39.57142857142857
2020-10-14,Friedrichshain-Kreuzberg,42.42857142857143
2020-10-15,Friedrichshain-Kreuzberg,45.714285714285715
2020-10-16,Friedrichshain-Kreuzberg,48.285714285714285
2020-10-17,Friedrichshain-Kreuzberg,46.857142857142854
2020-10-18,Friedrichshain-Kreuzberg,46.857142857142854
2020-10-19,Friedrichshain-Kreuzberg,56.714285714285715
2020-10-20,Friedrichshain-Kreuzberg,57.57142857142857
2020-10-21,Friedrichshain-Kreuzberg,58.857142857142854
2020-10-22,Friedrichshain-Kreuzberg,63.857142857142854
2020-10-23,Friedrichshain-Kreuzberg,62.285714285714285
2020-10-24,Friedrichshain-Kreuzberg,69.28571428571429
2020-10-25,Friedrichshain-Kreuzberg,69.28571428571429
2020-10-26,Friedrichshain-Kreuzberg,79.85714285714286
2020-10-27,Friedrichshain-Kreuzberg,90.14285714285714
2020-10-28,Friedrichshain-Kreuzberg,105.42857142857143
2020-10-29,Friedrichshain-Kreuzberg,107.42857142857143
2020-10-30,Friedrichshain-Kreuzberg,113.85714285714286
2020-10-31,Friedrichshain-Kreuzberg,110.14285714285714
2020-11-01,Friedrichshain-Kreuzberg,110.14285714285714
2020-11-02,Friedrichshain-Kreuzberg,106.42857142857143
2020-11-03,Friedrichshain-Kreuzberg,100.57142857142857
2020-11-04,Friedrichshain-Kreuzberg,99.85714285714286
2020-11-05,Friedrichshain-Kreuzberg,100.14285714285714
2020-11-06,Friedrichshain-Kreuzberg,90.57142857142857
2020-11-07,Friedrichshain-Kreuzberg,87.0
2020-11-08,Friedrichshain-Kreuzberg,87.0
2020-11-09,Friedrichshain-Kreuzberg,69.71428571428571
2020-11-10,Friedrichshain-Kreuzberg,73.0
2020-11-11,Friedrichshain-Kreuzberg,72.28571428571429
2020-11-12,Friedrichshain-Kreuzberg,72.28571428571429
2020-11-13,Friedrichshain-Kreuzberg,91.85714285714286
2020-11-14,Friedrichshain-Kreuzberg,94.57142857142857
2020-11-15,Friedrichshain-Kreuzberg,94.57142857142857
2020-11-16,Friedrichshain-Kreuzberg,106.42857142857143
2020-11-17,Friedrichshain-Kreuzberg,117.57142857142857
2020-11-18,Friedrichshain-Kreuzberg,117.71428571428571
2020-11-19,Friedrichshain-Kreuzberg,137.0
2020-11-20,Friedrichshain-Kreuzberg,140.71428571428572
2020-11-21,Friedrichshain-Kreuzberg,139.57142857142858
2020-11-22,Friedrichshain-Kreuzberg,139.57142857142858
2020-11-23,Friedrichshain-Kreuzberg,159.42857142857142
2020-11-24,Friedrichshain-Kreuzberg,154.85714285714286
2020-11-25,Friedrichshain-Kreuzberg,137.71428571428572
2020-11-26,Friedrichshain-Kreuzberg,122.42857142857143
2020-11-27,Friedrichshain-Kreuzberg,107.57142857142857
2020-11-28,Friedrichshain-Kreuzberg,111.71428571428571
2020-11-29,Friedrichshain-Kreuzberg,111.71428571428571
2020-11-30,Friedrichshain-Kreuzberg,83.14285714285714
2020-12-01,Friedrichshain-Kreuzberg,71.14285714285714
2020-12-02,Friedrichshain-Kreuzberg,75.85714285714286
2020-12-03,Friedrichshain-Kreuzberg,82.42857142857143
2020-12-04,Friedrichshain-Kreuzberg,92.28571428571429
2020-12-05,Friedrichshain-Kreuzberg,89.28571428571429
2020-12-06,Friedrichshain-Kreuzberg,89.28571428571429
2020-12-07,Friedrichshain-Kreuzberg,85.71428571428571
2020-12-08,Friedrichshain-Kreuzberg,85.85714285714286
2020-12-09,Friedrichshain-Kreuzberg,90.57142857142857
2020-12-10,Friedrichshain-Kreuzberg,82.0
