Date,District,Cases,Incidence
2020-03-03,Mitte,3,0.9033423667570009
2020-03-04,Mitte,0,0.0
2020-03-05,Mitte,4,1.2044564890093346
2020-03-06,Mitte,1,0.30111412225233364
2020-03-07,Mitte,0,0.0
2020-03-08,Mitte,1,0.30111412225233364
2020-03-09,Mitte,0,0.0
2020-03-10,Mitte,2,0.6022282445046673
2020-03-11,Mitte,9,2.710027100271003
2020-03-12,Mitte,7,2.1077988557663354
2020-03-13,Mitte,7,2.1077988557663354
2020-03-14,Mitte,7,2.1077988557663354
2020-03-15,Mitte,8,2.408912978018669
2020-03-16,Mitte,4,1.2044564890093346
2020-03-17,Mitte,20,6.022282445046672
2020-03-18,Mitte,23,6.925624811803674
2020-03-19,Mitte,25,7.527853056308341
2020-03-20,Mitte,17,5.118940078289672
2020-03-21,Mitte,25,7.527853056308341
2020-03-22,Mitte,29,8.732309545317674
2020-03-23,Mitte,20,6.022282445046672
2020-03-24,Mitte,24,7.226738934056007
2020-03-25,Mitte,26,7.828967178560674
2020-03-26,Mitte,52,15.657934357121349
2020-03-27,Mitte,46,13.851249623607348
2020-03-28,Mitte,26,7.828967178560674
2020-03-29,Mitte,16,4.817825956037338
2020-03-30,Mitte,15,4.5167118337850045
2020-03-31,Mitte,46,13.851249623607348
2020-04-01,Mitte,19,5.721168322794339
2020-04-02,Mitte,36,10.840108401084011
2020-04-03,Mitte,9,2.710027100271003
2020-04-04,Mitte,18,5.420054200542006
2020-04-05,Mitte,5,1.505570611261668
2020-04-06,Mitte,36,10.840108401084011
2020-04-07,Mitte,32,9.635651912074676
2020-04-08,Mitte,13,3.914483589280337
2020-04-09,Mitte,28,8.431195423065342
2020-04-10,Mitte,23,6.925624811803674
2020-04-11,Mitte,33,9.93676603432701
2020-04-12,Mitte,9,2.710027100271003
2020-04-13,Mitte,14,4.215597711532671
2020-04-14,Mitte,12,3.6133694670280034
2020-04-15,Mitte,16,4.817825956037338
2020-04-16,Mitte,12,3.6133694670280034
2020-04-17,Mitte,17,5.118940078289672
2020-04-18,Mitte,4,1.2044564890093346
2020-04-19,Mitte,5,1.505570611261668
2020-04-20,Mitte,5,1.505570611261668
2020-04-21,Mitte,4,1.2044564890093346
2020-04-22,Mitte,10,3.011141222523336
2020-04-23,Mitte,7,2.1077988557663354
2020-04-24,Mitte,4,1.2044564890093346
2020-04-25,Mitte,9,2.710027100271003
2020-04-26,Mitte,2,0.6022282445046673
2020-04-27,Mitte,16,4.817825956037338
2020-04-28,Mitte,7,2.1077988557663354
2020-04-29,Mitte,12,3.6133694670280034
2020-04-30,Mitte,5,1.505570611261668
2020-05-01,Mitte,4,1.2044564890093346
2020-05-02,Mitte,3,0.9033423667570009
2020-05-03,Mitte,0,0.0
2020-05-04,Mitte,6,1.8066847335140017
2020-05-05,Mitte,11,3.3122553447756697
2020-05-06,Mitte,8,2.408912978018669
2020-05-07,Mitte,4,1.2044564890093346
2020-05-08,Mitte,0,0.0
2020-05-09,Mitte,2,0.6022282445046673
2020-05-10,Mitte,0,0.0
2020-05-11,Mitte,1,0.30111412225233364
2020-05-12,Mitte,6,1.8066847335140017
2020-05-13,Mitte,3,0.9033423667570009
2020-05-14,Mitte,6,1.8066847335140017
2020-05-15,Mitte,3,0.9033423667570009
2020-05-16,Mitte,0,0.0
2020-05-17,Mitte,0,0.0
2020-05-18,Mitte,3,0.9033423667570009
2020-05-19,Mitte,13,3.914483589280337
2020-05-20,Mitte,3,0.9033423667570009
2020-05-21,Mitte,0,0.0
2020-05-22,Mitte,2,0.6022282445046673
2020-05-23,Mitte,1,0.30111412225233364
2020-05-24,Mitte,0,0.0
2020-05-25,Mitte,6,1.8066847335140017
2020-05-26,Mitte,0,0.0
2020-05-27,Mitte,6,1.8066847335140017
2020-05-28,Mitte,4,1.2044564890093346
2020-05-29,Mitte,7,2.1077988557663354
2020-05-30,Mitte,0,0.0
2020-05-31,Mitte,7,2.1077988557663354
2020-06-01,Mitte,1,0.30111412225233364
2020-06-02,Mitte,5,1.505570611261668
2020-06-03,Mitte,4,1.2044564890093346
2020-06-04,Mitte,4,1.2044564890093346
2020-06-05,Mitte,5,1.505570611261668
2020-06-06,Mitte,0,0.0
2020-06-07,Mitte,0,0.0
2020-06-08,Mitte,6,1.8066847335140017
2020-06-09,Mitte,7,2.1077988557663354
2020-06-10,Mitte,6,1.8066847335140017
2020-06-11,Mitte,9,2.710027100271003
2020-06-12,Mitte,2,0.6022282445046673
2020-06-13,Mitte,25,7.527853056308341
2020-06-14,Mitte,1,0.30111412225233364
2020-06-15,Mitte,12,3.6133694670280034
2020-06-16,Mitte,6,1.8066847335140017
2020-06-17,Mitte,9,2.710027100271003
2020-06-18,Mitte,22,6.6245106895513395
2020-06-19,Mitte,23,6.925624811803674
2020-06-20,Mitte,0,0.0
2020-06-21,Mitte,0,0.0
2020-06-22,Mitte,8,2.408912978018669
2020-06-23,Mitte,4,1.2044564890093346
2020-06-24,Mitte,7,2.1077988557663354
2020-06-25,Mitte,10,3.011141222523336
2020-06-26,Mitte,11,3.3122553447756697
2020-06-27,Mitte,0,0.0
2020-06-28,Mitte,0,0.0
2020-06-29,Mitte,14,4.215597711532671
2020-06-30,Mitte,10,3.011141222523336
2020-07-01,Mitte,8,2.408912978018669
2020-07-02,Mitte,10,3.011141222523336
2020-07-03,Mitte,5,1.505570611261668
2020-07-04,Mitte,13,3.914483589280337
2020-07-05,Mitte,0,0.0
2020-07-06,Mitte,7,2.1077988557663354
2020-07-07,Mitte,10,3.011141222523336
2020-07-08,Mitte,4,1.2044564890093346
2020-07-09,Mitte,5,1.505570611261668
2020-07-10,Mitte,7,2.1077988557663354
2020-07-11,Mitte,0,0.0
2020-07-12,Mitte,0,0.0
2020-07-13,Mitte,8,2.408912978018669
2020-07-14,Mitte,2,0.6022282445046673
2020-07-15,Mitte,2,0.6022282445046673
2020-07-16,Mitte,0,0.0
2020-07-17,Mitte,4,1.2044564890093346
2020-07-18,Mitte,0,0.0
2020-07-19,Mitte,0,0.0
2020-07-20,Mitte,6,1.8066847335140017
2020-07-21,Mitte,11,3.3122553447756697
2020-07-22,Mitte,2,0.6022282445046673
2020-07-23,Mitte,12,3.6133694670280034
2020-07-24,Mitte,7,2.1077988557663354
2020-07-25,Mitte,3,0.9033423667570009
2020-07-26,Mitte,0,0.0
2020-07-27,Mitte,4,1.2044564890093346
2020-07-28,Mitte,15,4.5167118337850045
2020-07-29,Mitte,6,1.8066847335140017
2020-07-30,Mitte,3,0.9033423667570009
2020-07-31,Mitte,23,6.925624811803674
2020-08-01,Mitte,6,1.8066847335140017
2020-08-02,Mitte,0,0.0
2020-08-03,Mitte,3,0.9033423667570009
2020-08-04,Mitte,9,2.710027100271003
2020-08-05,Mitte,13,3.914483589280337
2020-08-06,Mitte,21,6.323396567299007
2020-08-07,Mitte,30,9.033423667570009
2020-08-08,Mitte,0,0.0
2020-08-09,Mitte,0,0.0
2020-08-10,Mitte,15,4.5167118337850045
2020-08-11,Mitte,23,6.925624811803674
2020-08-12,Mitte,30,9.033423667570009
2020-08-13,Mitte,19,5.721168322794339
2020-08-14,Mitte,21,6.323396567299007
2020-08-15,Mitte,4,1.2044564890093346
2020-08-16,Mitte,0,0.0
2020-08-17,Mitte,16,4.817825956037338
2020-08-18,Mitte,13,3.914483589280337
2020-08-19,Mitte,13,3.914483589280337
2020-08-20,Mitte,27,8.130081300813009
2020-08-21,Mitte,11,3.3122553447756697
2020-08-22,Mitte,1,0.30111412225233364
2020-08-23,Mitte,0,0.0
2020-08-24,Mitte,9,2.710027100271003
2020-08-25,Mitte,9,2.710027100271003
2020-08-26,Mitte,20,6.022282445046672
2020-08-27,Mitte,16,4.817825956037338
2020-08-28,Mitte,19,5.721168322794339
2020-08-29,Mitte,0,0.0
2020-08-30,Mitte,0,0.0
2020-08-31,Mitte,33,9.93676603432701
2020-09-01,Mitte,15,4.5167118337850045
2020-09-02,Mitte,9,2.710027100271003
2020-09-03,Mitte,15,4.5167118337850045
2020-09-04,Mitte,15,4.5167118337850045
2020-09-05,Mitte,0,0.0
2020-09-06,Mitte,0,0.0
2020-09-07,Mitte,20,6.022282445046672
2020-09-08,Mitte,14,4.215597711532671
2020-09-09,Mitte,27,8.130081300813009
2020-09-10,Mitte,22,6.6245106895513395
2020-09-11,Mitte,15,4.5167118337850045
2020-09-12,Mitte,0,0.0
2020-09-13,Mitte,0,0.0
2020-09-14,Mitte,33,9.93676603432701
2020-09-15,Mitte,17,5.118940078289672
2020-09-16,Mitte,30,9.033423667570009
2020-09-17,Mitte,25,7.527853056308341
2020-09-18,Mitte,29,8.732309545317674
2020-09-19,Mitte,0,0.0
2020-09-20,Mitte,0,0.0
2020-09-21,Mitte,56,16.862390846130683
2020-09-22,Mitte,24,7.226738934056007
2020-09-23,Mitte,17,5.118940078289672
2020-09-24,Mitte,55,16.56127672387835
2020-09-25,Mitte,41,12.345679012345679
2020-09-26,Mitte,18,5.420054200542006
2020-09-27,Mitte,0,0.0
2020-09-28,Mitte,36,10.840108401084011
2020-09-29,Mitte,32,9.635651912074676
2020-09-30,Mitte,53,15.959048479373681
2020-10-01,Mitte,51,15.356820234869016
2020-10-02,Mitte,49,14.754591990364348
2020-10-03,Mitte,0,0.0
2020-10-04,Mitte,0,0.0
2020-10-05,Mitte,62,18.669075579644684
2020-10-06,Mitte,69,20.77687443541102
2020-10-07,Mitte,79,23.788015657934356
2020-10-08,Mitte,82,24.691358024691358
2020-10-09,Mitte,96,28.906955736224027
2020-10-10,Mitte,19,5.721168322794339
2020-10-11,Mitte,1,0.30111412225233364
2020-10-12,Mitte,111,33.42366757000904
2020-10-13,Mitte,69,20.77687443541102
2020-10-14,Mitte,111,33.42366757000904
2020-10-15,Mitte,107,32.2192110809997
2020-10-16,Mitte,118,35.53146642577537
2020-10-17,Mitte,0,0.0
2020-10-18,Mitte,31,9.334537789822342
2020-10-19,Mitte,118,35.53146642577537
2020-10-20,Mitte,170,51.189400782896726
2020-10-21,Mitte,189,56.91056910569106
2020-10-22,Mitte,165,49.683830171635044
2020-10-23,Mitte,132,39.74706413730804
2020-10-24,Mitte,0,0.0
2020-10-25,Mitte,0,0.0
2020-10-26,Mitte,172,51.79162902740138
2020-10-27,Mitte,165,49.683830171635044
2020-10-28,Mitte,190,57.21168322794338
2020-10-29,Mitte,134,40.34929238181271
2020-10-30,Mitte,108,32.520325203252035
2020-10-31,Mitte,0,0.0
2020-11-01,Mitte,1,0.30111412225233364
2020-11-02,Mitte,198,59.62059620596206
2020-11-03,Mitte,131,39.4459500150557
2020-11-04,Mitte,123,37.03703703703704
2020-11-05,Mitte,196,59.01836796145739
2020-11-06,Mitte,174,52.39385727190605
2020-11-07,Mitte,0,0.0
2020-11-08,Mitte,0,0.0
2020-11-09,Mitte,250,75.27853056308341
2020-11-10,Mitte,178,53.59831376091539
2020-11-11,Mitte,344,103.58325805480276
2020-11-12,Mitte,345,103.88437217705511
2020-11-13,Mitte,268,80.69858476362542
2020-11-14,Mitte,4,1.2044564890093346
2020-11-15,Mitte,6,1.8066847335140017
2020-11-16,Mitte,299,90.03312255344775
2020-11-17,Mitte,224,67.44956338452273
2020-11-18,Mitte,155,46.672688949111716
2020-11-19,Mitte,212,63.836193917494725
2020-11-20,Mitte,218,65.64287865100873
2020-11-21,Mitte,1,0.30111412225233364
2020-11-22,Mitte,0,0.0
2020-11-23,Mitte,150,45.16711833785004
2020-11-24,Mitte,198,59.62059620596206
2020-11-25,Mitte,136,40.951520626317375
2020-11-26,Mitte,184,55.40499849442939
2020-11-27,Mitte,163,49.08160192713038
2020-11-28,Mitte,0,0.0
2020-11-29,Mitte,0,0.0
2020-11-30,Mitte,220,66.2451068955134
2020-12-01,Mitte,161,48.47937368262571
2020-12-02,Mitte,107,32.2192110809997
2020-12-03,Mitte,242,72.86961758506474
2020-12-04,Mitte,182,54.80277024992472
2020-12-05,Mitte,1,0.30111412225233364
2020-12-06,Mitte,4,1.2044564890093346
2020-12-07,Mitte,247,74.3751881963264
2020-12-08,Mitte,176,52.996085516410716
2020-12-09,Mitte,84,25.293586269196027
2020-12-10,Mitte,280,84.31195423065341
2020-12-11,Mitte,153,46.070460704607044
2020-12-12,Mitte,0,0.0
2020-12-13,Mitte,4,1.2044564890093346
2020-12-14,Mitte,292,87.92532369768142
2020-03-03,Friedrichshain-Kreuzberg,0,0.0
2020-03-04,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-03-05,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-03-06,Friedrichshain-Kreuzberg,0,0.0
2020-03-07,Friedrichshain-Kreuzberg,0,0.0
2020-03-08,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-03-09,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-03-10,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-03-11,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-03-12,Friedrichshain-Kreuzberg,0,0.0
2020-03-13,Friedrichshain-Kreuzberg,10,3.719809099397019
2020-03-14,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-03-15,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-03-16,Friedrichshain-Kreuzberg,6,2.231885459638211
2020-03-17,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-03-18,Friedrichshain-Kreuzberg,19,7.067637288854336
2020-03-19,Friedrichshain-Kreuzberg,20,7.439618198794038
2020-03-20,Friedrichshain-Kreuzberg,16,5.95169455903523
2020-03-21,Friedrichshain-Kreuzberg,21,7.8115991087337395
2020-03-22,Friedrichshain-Kreuzberg,9,3.3478281894573167
2020-03-23,Friedrichshain-Kreuzberg,9,3.3478281894573167
2020-03-24,Friedrichshain-Kreuzberg,19,7.067637288854336
2020-03-25,Friedrichshain-Kreuzberg,46,17.111121857226287
2020-03-26,Friedrichshain-Kreuzberg,19,7.067637288854336
2020-03-27,Friedrichshain-Kreuzberg,20,7.439618198794038
2020-03-28,Friedrichshain-Kreuzberg,14,5.207732739155826
2020-03-29,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-03-30,Friedrichshain-Kreuzberg,13,4.835751829216125
2020-03-31,Friedrichshain-Kreuzberg,10,3.719809099397019
2020-04-01,Friedrichshain-Kreuzberg,22,8.18358001867344
2020-04-02,Friedrichshain-Kreuzberg,24,8.927541838552845
2020-04-03,Friedrichshain-Kreuzberg,17,6.323675468974932
2020-04-04,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-04-05,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-04-06,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-04-07,Friedrichshain-Kreuzberg,9,3.3478281894573167
2020-04-08,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-04-09,Friedrichshain-Kreuzberg,14,5.207732739155826
2020-04-10,Friedrichshain-Kreuzberg,6,2.231885459638211
2020-04-11,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-04-12,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-04-13,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-04-14,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-04-15,Friedrichshain-Kreuzberg,7,2.603866369577913
2020-04-16,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-04-17,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-04-18,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-04-19,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-04-20,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-04-21,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-04-22,Friedrichshain-Kreuzberg,9,3.3478281894573167
2020-04-23,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-04-24,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-04-25,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-04-26,Friedrichshain-Kreuzberg,0,0.0
2020-04-27,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-04-28,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-04-29,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-04-30,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-05-01,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-05-02,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-05-03,Friedrichshain-Kreuzberg,0,0.0
2020-05-04,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-05-05,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-05-06,Friedrichshain-Kreuzberg,7,2.603866369577913
2020-05-07,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-05-08,Friedrichshain-Kreuzberg,0,0.0
2020-05-09,Friedrichshain-Kreuzberg,0,0.0
2020-05-10,Friedrichshain-Kreuzberg,0,0.0
2020-05-11,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-05-12,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-05-13,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-05-14,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-05-15,Friedrichshain-Kreuzberg,0,0.0
2020-05-16,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-05-17,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-05-18,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-05-19,Friedrichshain-Kreuzberg,7,2.603866369577913
2020-05-20,Friedrichshain-Kreuzberg,8,2.975847279517615
2020-05-21,Friedrichshain-Kreuzberg,0,0.0
2020-05-22,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-05-23,Friedrichshain-Kreuzberg,0,0.0
2020-05-24,Friedrichshain-Kreuzberg,0,0.0
2020-05-25,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-05-26,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-05-27,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-05-28,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-05-29,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-05-30,Friedrichshain-Kreuzberg,0,0.0
2020-05-31,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-06-01,Friedrichshain-Kreuzberg,0,0.0
2020-06-02,Friedrichshain-Kreuzberg,12,4.463770919276422
2020-06-03,Friedrichshain-Kreuzberg,8,2.975847279517615
2020-06-04,Friedrichshain-Kreuzberg,6,2.231885459638211
2020-06-05,Friedrichshain-Kreuzberg,0,0.0
2020-06-06,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-06-07,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-06-08,Friedrichshain-Kreuzberg,0,0.0
2020-06-09,Friedrichshain-Kreuzberg,7,2.603866369577913
2020-06-10,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-06-11,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-06-12,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-06-13,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-06-14,Friedrichshain-Kreuzberg,0,0.0
2020-06-15,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-06-16,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-06-17,Friedrichshain-Kreuzberg,18,6.6956563789146335
2020-06-18,Friedrichshain-Kreuzberg,7,2.603866369577913
2020-06-19,Friedrichshain-Kreuzberg,35,13.019331847889568
2020-06-20,Friedrichshain-Kreuzberg,6,2.231885459638211
2020-06-21,Friedrichshain-Kreuzberg,0,0.0
2020-06-22,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-06-23,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-06-24,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-06-25,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-06-26,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-06-27,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-06-28,Friedrichshain-Kreuzberg,0,0.0
2020-06-29,Friedrichshain-Kreuzberg,6,2.231885459638211
2020-06-30,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-07-01,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-07-02,Friedrichshain-Kreuzberg,12,4.463770919276422
2020-07-03,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-07-04,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-07-05,Friedrichshain-Kreuzberg,0,0.0
2020-07-06,Friedrichshain-Kreuzberg,0,0.0
2020-07-07,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-07-08,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-07-09,Friedrichshain-Kreuzberg,4,1.4879236397588076
2020-07-10,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-07-11,Friedrichshain-Kreuzberg,0,0.0
2020-07-12,Friedrichshain-Kreuzberg,0,0.0
2020-07-13,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-07-14,Friedrichshain-Kreuzberg,0,0.0
2020-07-15,Friedrichshain-Kreuzberg,0,0.0
2020-07-16,Friedrichshain-Kreuzberg,0,0.0
2020-07-17,Friedrichshain-Kreuzberg,6,2.231885459638211
2020-07-18,Friedrichshain-Kreuzberg,0,0.0
2020-07-19,Friedrichshain-Kreuzberg,0,0.0
2020-07-20,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-07-21,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-07-22,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-07-23,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-07-24,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-07-25,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-07-26,Friedrichshain-Kreuzberg,0,0.0
2020-07-27,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-07-28,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-07-29,Friedrichshain-Kreuzberg,9,3.3478281894573167
2020-07-30,Friedrichshain-Kreuzberg,10,3.719809099397019
2020-07-31,Friedrichshain-Kreuzberg,10,3.719809099397019
2020-08-01,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-08-02,Friedrichshain-Kreuzberg,0,0.0
2020-08-03,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-08-04,Friedrichshain-Kreuzberg,6,2.231885459638211
2020-08-05,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-08-06,Friedrichshain-Kreuzberg,7,2.603866369577913
2020-08-07,Friedrichshain-Kreuzberg,16,5.95169455903523
2020-08-08,Friedrichshain-Kreuzberg,0,0.0
2020-08-09,Friedrichshain-Kreuzberg,0,0.0
2020-08-10,Friedrichshain-Kreuzberg,14,5.207732739155826
2020-08-11,Friedrichshain-Kreuzberg,8,2.975847279517615
2020-08-12,Friedrichshain-Kreuzberg,23,8.555560928613144
2020-08-13,Friedrichshain-Kreuzberg,8,2.975847279517615
2020-08-14,Friedrichshain-Kreuzberg,15,5.579713649095528
2020-08-15,Friedrichshain-Kreuzberg,2,0.7439618198794038
2020-08-16,Friedrichshain-Kreuzberg,0,0.0
2020-08-17,Friedrichshain-Kreuzberg,12,4.463770919276422
2020-08-18,Friedrichshain-Kreuzberg,6,2.231885459638211
2020-08-19,Friedrichshain-Kreuzberg,7,2.603866369577913
2020-08-20,Friedrichshain-Kreuzberg,10,3.719809099397019
2020-08-21,Friedrichshain-Kreuzberg,19,7.067637288854336
2020-08-22,Friedrichshain-Kreuzberg,1,0.3719809099397019
2020-08-23,Friedrichshain-Kreuzberg,0,0.0
2020-08-24,Friedrichshain-Kreuzberg,8,2.975847279517615
2020-08-25,Friedrichshain-Kreuzberg,8,2.975847279517615
2020-08-26,Friedrichshain-Kreuzberg,14,5.207732739155826
2020-08-27,Friedrichshain-Kreuzberg,11,4.09179000933672
2020-08-28,Friedrichshain-Kreuzberg,13,4.835751829216125
2020-08-29,Friedrichshain-Kreuzberg,3,1.1159427298191056
2020-08-30,Friedrichshain-Kreuzberg,0,0.0
2020-08-31,Friedrichshain-Kreuzberg,19,7.067637288854336
2020-09-01,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-09-02,Friedrichshain-Kreuzberg,10,3.719809099397019
2020-09-03,Friedrichshain-Kreuzberg,12,4.463770919276422
2020-09-04,Friedrichshain-Kreuzberg,29,10.787446388251356
2020-09-05,Friedrichshain-Kreuzberg,19,7.067637288854336
2020-09-06,Friedrichshain-Kreuzberg,0,0.0
2020-09-07,Friedrichshain-Kreuzberg,15,5.579713649095528
2020-09-08,Friedrichshain-Kreuzberg,10,3.719809099397019
2020-09-09,Friedrichshain-Kreuzberg,17,6.323675468974932
2020-09-10,Friedrichshain-Kreuzberg,28,10.415465478311653
2020-09-11,Friedrichshain-Kreuzberg,11,4.09179000933672
2020-09-12,Friedrichshain-Kreuzberg,6,2.231885459638211
2020-09-13,Friedrichshain-Kreuzberg,0,0.0
2020-09-14,Friedrichshain-Kreuzberg,30,11.159427298191057
2020-09-15,Friedrichshain-Kreuzberg,11,4.09179000933672
2020-09-16,Friedrichshain-Kreuzberg,28,10.415465478311653
2020-09-17,Friedrichshain-Kreuzberg,28,10.415465478311653
2020-09-18,Friedrichshain-Kreuzberg,41,15.25121730752778
2020-09-19,Friedrichshain-Kreuzberg,5,1.8599045496985096
2020-09-20,Friedrichshain-Kreuzberg,0,0.0
2020-09-21,Friedrichshain-Kreuzberg,24,8.927541838552845
2020-09-22,Friedrichshain-Kreuzberg,24,8.927541838552845
2020-09-23,Friedrichshain-Kreuzberg,19,7.067637288854336
2020-09-24,Friedrichshain-Kreuzberg,21,7.8115991087337395
2020-09-25,Friedrichshain-Kreuzberg,23,8.555560928613144
2020-09-26,Friedrichshain-Kreuzberg,21,7.8115991087337395
2020-09-27,Friedrichshain-Kreuzberg,0,0.0
2020-09-28,Friedrichshain-Kreuzberg,31,11.531408208130758
2020-09-29,Friedrichshain-Kreuzberg,26,9.67150365843225
2020-09-30,Friedrichshain-Kreuzberg,22,8.18358001867344
2020-10-01,Friedrichshain-Kreuzberg,33,12.275370028010162
2020-10-02,Friedrichshain-Kreuzberg,37,13.76329366776897
2020-10-03,Friedrichshain-Kreuzberg,20,7.439618198794038
2020-10-04,Friedrichshain-Kreuzberg,0,0.0
2020-10-05,Friedrichshain-Kreuzberg,39,14.507255487648374
2020-10-06,Friedrichshain-Kreuzberg,17,6.323675468974932
2020-10-07,Friedrichshain-Kreuzberg,50,18.599045496985095
2020-10-08,Friedrichshain-Kreuzberg,24,8.927541838552845
2020-10-09,Friedrichshain-Kreuzberg,44,16.36716003734688
2020-10-10,Friedrichshain-Kreuzberg,23,8.555560928613144
2020-10-11,Friedrichshain-Kreuzberg,0,0.0
2020-10-12,Friedrichshain-Kreuzberg,73,27.15460642559824
2020-10-13,Friedrichshain-Kreuzberg,63,23.43479732620122
2020-10-14,Friedrichshain-Kreuzberg,70,26.038663695779135
2020-10-15,Friedrichshain-Kreuzberg,47,17.483102767165988
2020-10-16,Friedrichshain-Kreuzberg,62,23.062816416261516
2020-10-17,Friedrichshain-Kreuzberg,13,4.835751829216125
2020-10-18,Friedrichshain-Kreuzberg,0,0.0
2020-10-19,Friedrichshain-Kreuzberg,142,52.821289211437666
2020-10-20,Friedrichshain-Kreuzberg,69,25.66668278583943
2020-10-21,Friedrichshain-Kreuzberg,79,29.38649188523645
2020-10-22,Friedrichshain-Kreuzberg,82,30.50243461505556
2020-10-23,Friedrichshain-Kreuzberg,51,18.971026406924796
2020-10-24,Friedrichshain-Kreuzberg,62,23.062816416261516
2020-10-25,Friedrichshain-Kreuzberg,0,0.0
2020-10-26,Friedrichshain-Kreuzberg,216,80.34787654697561
